MERCHANT NAME,MERCHANT ID,STORE NAME,STORE ID,LEGAL ENTITY,ADDRESS
Chick En' Wings Cafe,93a0fc2c-b9ec-48ca-bef4-b4b2f02330cd,Chick En' Wings Cafe Valenzuela,b3bcb66c-ccbe-4abc-999f-95355f4bf810,Shella Food House (Shella May Corpuz),3011 Gen. T. De Leon
James & Daughters,3a5bbac3-3e9a-409a-9fd0-d599d5cadf0e,James & Daughters Estancia Mall,5f3894d2-2271-4ffd-9708-63d9880088ad,GBB Family Kitchen Corp.,Ground Floor Estancia Mall East Wing Capitol Commons Pasig
Brooklyn's New York Pizza,db40f9a5-73cf-4825-babf-084058a08c8d,Brooklyn's New York Pizza C. Raymundo,a0c63322-810c-459d-986d-64f3e266708d,Brooklyn NY Flying Elephant Food Corp.,"Unit 102, JEMCO Bldg. #104 C. Raymundo Ave, bry Rosario"
Hom Fresh Thai Food,44ab02c8-652e-445a-8b1c-8bbd27ac36ba,Hom Fresh Thai Food Sea Residences,6ac66995-d9b2-4b29-af1e-d5400dec7886,Prudente Foodservice Corporation,"GF Sea Residences Tower C, Sunrise Dr. MOA Complex, Brgy. 76"
Hom Fresh Thai Food,44ab02c8-652e-445a-8b1c-8bbd27ac36ba,Hom Fresh Thai Food Air Mall,406da60d-5adf-4114-b8e4-bfdc5df650d1,Prudente Foodservice Corporation,"GF Air Mall, Yakal St., San Antonio"
Good Don,b68300cc-8372-4342-b68f-6c39f76846d1,Good Don Promenade Mall,a48df2f7-814a-43a4-bbe4-4b9d63ba2874,Red White and Blue Restaurant(Caroline N. Chan ),G/F Food Court Promenade Mall San Juan city
Good Don,b68300cc-8372-4342-b68f-6c39f76846d1,Good Don Estancia,90f0194d-91af-4ec5-a2aa-6b45e4f006a6,Red White and Blue Restaurant(Caroline N. Chan ),G/F Food hall Unimart at Capitol Commons Pasig City
Good Don,b68300cc-8372-4342-b68f-6c39f76846d1,Good Don Pioneer Highlands,3c7cd401-7085-4b70-9fc2-5e9b5f66859e,Red White and Blue Restaurant(Caroline N. Chan ),Pioneer highlands canteen Mandaluyong city
PinkHaus,6343e75c-7643-4ff4-9ecc-6615bc9557ec,PinkHaus Concepcion,1758843b-7323-4e29-8027-7af732a0007e,Pink Luna Snack Haus( Jesus Mirandilla Jr.),10B Gov. Pascual Ave. Concepcion 
Persaro's Cafe,c2597907-7b9a-4568-afe3-12339d7002b4,Persaro's Cafe Ortigas,8353d881-28f6-4c00-841c-b6b1ea5eb91a,Persaros Cafe ( Misha Segarra),"2F, The Currency Tower, F. Ortigas Jr., Ortigas Center"
FoodHouse by Madla,d0e37cc2-c591-4e41-abf4-716fad9ca017,FoodHouse by Madla UST,a37a9de4-067f-4ca0-a369-7d02683cec9f,Food House By Madla Inc.,836 F. Cayco Street Barangay 457 Sampaloc Manila
Wadashi,5920c99d-10f7-424e-b6ce-a93ece39ebb5,Wadashi Ramen Marikina,c456bf0e-b46b-4835-9113-656f565b2276,Send Noods Inc,"14 Nicanor Roxas St., Marikina"
Greek To Go Taverna,99eb67d8-5ffc-4dad-ad36-621e1f924fd0,Greek To Go Taverna Anonas,ee47e7da-944f-4ec9-ae27-5e4e3ed5f365,Ermiones Trading ( Wahlene Espino),"11B Anonas St., Project 3, Quezon City"
The Porch,7dbf0660-46d7-464b-a2c7-418a58cba751,The Porch Sikatuna Village,b92e0f4e-6995-482b-b413-180b2da90b7b,Casa Verde Food Ventures Inc.,"113 Anonas Ext. Sikatuna Village, Quezon City"
La Luna Café,c6ecbe2e-af97-484e-81ca-e1ab717139ae,La Luna Café Taguig,3f1b4b2a-3ad0-498e-bddb-8e81acbfb826,Bayani Gourmet Cuisine Inc.,"68 M.L. QUEZON ST., HAGONOY, TAGUIG CITY"
Avocadoria,37c5d54e-50da-40d8-8fcb-c9e64a4eaf4d,Avocadoria UP Town Center Katipunan,fcc0cf88-c32e-4380-b058-88fe876d211b,AFBI REFRESHMENT STORE CORP,FKH204 2nd Level UP Town Center Phase 1A Brgy UP Campus
Avocadoria,37c5d54e-50da-40d8-8fcb-c9e64a4eaf4d,Avocadoria SM City Taytay,72b6b237-e8e4-42c2-948f-0b21e43a59cb,AFBI REFRESHMENT STORE CORP,K002B GF SM City Taytay Manila East Road Brgy. Dolores
Avocadoria,37c5d54e-50da-40d8-8fcb-c9e64a4eaf4d,Avocadoria SM City Grand Central,a9dc0504-fe59-4b74-81fb-39e27a9487ca,AFBI REFRESHMENT STORE CORP,K314 SM City Grand Central Rizal Ave. Brgy 88 
Avocadoria,37c5d54e-50da-40d8-8fcb-c9e64a4eaf4d,Avocadoria Mitsukoshi Mall,3d84ff9b-270f-4361-894d-5da741feb93f,AFBI REFRESHMENT STORE CORP,Unit 0015 Basement 1 Mitsukoshi 8th Ave. cor 36th St. Grand Central Prak Fort Bonifacio North BGC
Avocadoria,37c5d54e-50da-40d8-8fcb-c9e64a4eaf4d,Avocadoria SM City Batangas,56ba8ff0-8b18-44b9-b60a-b67dac5ac1b3,AFBI REFRESHMENT STORE CORP,K124 SM City Batangas M. Pastor Avenue Pastor Village Pallocan Kanluran
Avocadoria,37c5d54e-50da-40d8-8fcb-c9e64a4eaf4d,Avocadoria SM City Lipa,7848dffd-e4ca-4ccf-8f30-e68bb70b36b7,AFBI REFRESHMENT STORE CORP,K105 SM City Lipa President Jose P. Laurel Hwy. Maraouy
Avocadoria,37c5d54e-50da-40d8-8fcb-c9e64a4eaf4d,Avocadoria SM City Center,0bead7ed-fb6b-4580-be3a-d6c5d14f407e,AFBI REFRESHMENT STORE CORP,K203 SM North Edsa Brgy. Santo Cristo
Avocadoria,37c5d54e-50da-40d8-8fcb-c9e64a4eaf4d,Avocadoria SM City Sky Garden,f09db56e-a60c-4b88-9238-34899b5103b9,AFBI REFRESHMENT STORE CORP,SM City North Edsa Sky Garden Brgy. Sto. Cristo
Avocadoria,37c5d54e-50da-40d8-8fcb-c9e64a4eaf4d,Avocadoria SM City Marikina,987cec98-eb32-43f4-ad6c-acc8396807f0,AFBI REFRESHMENT STORE CORP,SM City Marikina Marcos Highway St. Calumpang 
Avocadoria,37c5d54e-50da-40d8-8fcb-c9e64a4eaf4d,Avocadoria SM Mall of Asia,7d2dd61c-4081-41f4-824a-1f53e97b3858,AFBI REFRESHMENT STORE CORP,CT101 (NP) SM Mall of Asia Seaside Blvd. Brgy 76
The White Dome Cafe,e4bc8052-76a7-486d-a2b4-5a2d1d023d3e,The White Dome Cafe Cavite,cbc244eb-de91-41d4-a2af-2ef885ddedd3,A&R Cafe (Arthur Avenir),"Block 58 Lot 5 Washington Ave.,Royale Tagaytay Estates, Bgy. Buck Estate, Alfonso, Cavite"
Fantastic Baka,c03942e5-6392-426c-a8e4-8bdf7afdc43b,Fantastic Baka ABS-CBN,52bb7788-3638-4566-a7aa-2d02da37c055,Spectrum Five Food Corp.,"Grandia Building, Mother Ignacia st., Diliman, Quezon City"
Fantastic Baka,c03942e5-6392-426c-a8e4-8bdf7afdc43b,Fantastic Baka SM North Towers,e0a6128c-72b1-40ab-ade8-fef4eb8a811c,Spectrum Five Food Corp.,"G/F North Towers, SM City North Edsa, North Ave, Quezon City"
Fantastic Baka,c03942e5-6392-426c-a8e4-8bdf7afdc43b,Fantastic Baka SM Grand Central,0d17e9f9-dd40-4db2-a477-eb35ae5c16e2,Spectrum Five Food Corp.,"5/F Grand Central, Rizal Ave Ext, East Grace Park, Caloocan City"
Fantastic Baka,c03942e5-6392-426c-a8e4-8bdf7afdc43b,Fantastic Baka SM Fairview,76aa9b68-fa4d-42b2-a475-81fc11797254,Spectrum Five Food Corp.,"UG/F Annex Building SM City Fairview, corner Regalado Hwy, Novaliches, Quezon City"
Cristopiy Food House,d3c10032-1580-44f2-bf41-29d4fd2f82ce,Cristopiy Food House Sampaloc,1618366e-d1e1-470f-bcdb-fc93d7bddd4a,Cristopiy Food House ( Nestor Maraguinot) - Cristopiy Food House,1100 Cristobal St. Sampaloc Manila
Cafe Cristopiy,1b5ff1a0-e077-42c3-a53f-4cd9e807d824,Cafe Cristopiy Sampaloc,77a222d3-4fde-4307-8898-410649cde680,Cristopiy Food House ( Nestor Maraguinot) - Cafe Cristopiy,1100 Cristobal St. Sampaloc Manila
Wadough's,bf7f646a-9c37-4762-a4d2-b5126080cd05,Wadough's Maginhawa,3ca0c447-0143-443f-8903-71750819316e,ETS Wadoughs Patisserie (Eduardo Tan Siman Jr.),"154 Maginhawa St. Sikatuna Village, Diliman, QC"
Murphy's,9626138d-4e94-4185-b262-49156a9af011,Murphy's Commonwealth,f2b4b78d-7434-440b-b86d-ded27ac0cb9b,FKN VENTURES INC,"Unit F1, The Rock Lifestlye Hub, Holy Spirit Drive Quezon city"
70's Kimchi,52087b92-8f84-4e31-869b-4d35c6390467,70's Kimchi Shangri-La Plaza,d2ba5d3c-8f7c-4067-9e34-818cce1df5e9,70s Kimchi Head Office Services ( Brendalyn Ramirez),LGF 005 Food Forum Shangri-la Plaza
70's Kimchi,52087b92-8f84-4e31-869b-4d35c6390467,70's Kimchi Festival Mall,517df2ef-9db2-42ae-939f-151250a2f28f,#N/A,NOT IS OSC
70's Kimchi,52087b92-8f84-4e31-869b-4d35c6390467,70's Kimchi Better Living (Does not Exist),7ef45ea7-040f-4cd4-aa49-890363b2c9da,#N/A,
70's Kimchi,52087b92-8f84-4e31-869b-4d35c6390467,70's Kimchi Pura Vida Tagaytay,6ebbef7a-bcdb-4ca3-aed1-7569cac980f2,#N/A,NOT IS OSC
Hermanos Taco Shop,eebcfc53-b7a6-44ec-827f-4fd37d7482dc,Hermanos Taco Shop BGC,6e806f8e-32bc-4558-a9cf-acf2ff5ee4ef,HERMANOS NACHOS AND TACOS FOOD HOUSE ( Rosemarie Bautista),"Bonifacio Stopover, BGC Taguig City"
Hilltop by ECR/ Everyday Coffee Roasters,ef5decfd-b980-41e8-8485-c0becc8cfa4e,Hilltop by ECR Quezon City,ac85f382-4fad-4442-8d1d-72758ef4e813,Everyday Hilltop -Coffee Roasting Services ( Andrea Francesca Tan),14 Hilltop Drive Horseshoe QC
Hilltop by ECR/ Everyday Coffee Roasters,ef5decfd-b980-41e8-8485-c0becc8cfa4e,Hilltop by ECR SM City Santa Rosa,a01a4495-e402-43e7-b5d9-a216793930a7,Everyday Hilltop -Coffee Roasting Services ( Andrea Francesca Tan),GF New Wing beside Decathlon
Hilltop by ECR/ Everyday Coffee Roasters,ef5decfd-b980-41e8-8485-c0becc8cfa4e,Hilltop by ECR SM City Santo Tomas,c8fe915f-0eb6-4370-9cf5-c9d4a396852d,Everyday Hilltop -Coffee Roasting Services ( Andrea Francesca Tan),2F near Plains and Prints
Hilltop by ECR/ Everyday Coffee Roasters,ef5decfd-b980-41e8-8485-c0becc8cfa4e,Hilltop by ECR SM Center San Pedro,722b53f8-161f-4255-a3a6-9e1be2b9a246,Everyday Hilltop -Coffee Roasting Services ( Andrea Francesca Tan),LG across Watson
Hilltop by ECR/ Everyday Coffee Roasters,ef5decfd-b980-41e8-8485-c0becc8cfa4e,Hilltop by ECR Pilar Village,c57e7a01-841c-4a6a-9797-b0411f26ec28,Everyday Hilltop -Coffee Roasting Services ( Andrea Francesca Tan),"1 Topaz Rd, Pilar Village"
King of Wings,79bcbd1b-9e51-4215-809a-287530ce95c6,King of Wings BF Resort,813de8d9-e086-4ee1-ac82-118c451675db,YSRABELLE VENTURES INC.,76 Gloria Diaz St. BF Resort Village
King of Wings,79bcbd1b-9e51-4215-809a-287530ce95c6,King of Wings BF Homes,533268b5-f0f8-4c65-a10f-ab4ba3090738,YSRABELLE VENTURES INC.,"B6 L7 Tropical Ave., BF Homes International Village"
King of Wings,79bcbd1b-9e51-4215-809a-287530ce95c6,King of Wings Balibago,a0251bb1-72eb-41cd-a14f-b287b135e4b1,YSRABELLE VENTURES INC.,"Caltex Balibago 2nd Flr. Balibago Rd. Cor. RSBS Blvd,"
King of Wings,79bcbd1b-9e51-4215-809a-287530ce95c6,King of Wings San Antonio,fdb8bf7e-2919-479d-a813-76f0b5c64a2c,YSRABELLE VENTURES INC.,"Fuel Express San Antonio Ave., San Antonio Valley 1"
Taste of Czaczacza,d518f693-fe72-4efb-a3b5-3443ab95e2da,Taste of Czaczacza SM Sta. Mesa,7beab31f-9baf-4887-9415-12b826986608,TCCC Cakes and Cafe Inc,Unit 407 SM Sta. Mesa Ramon Magsaysay Blvd. cor. G. Araneta Ave. Doña Imelda 
Taste of Czaczacza,d518f693-fe72-4efb-a3b5-3443ab95e2da,Taste of Czaczacza SM City North EDSA,d91d4861-73bb-4214-80a0-d53201f7f7d7,TCCC Cakes and Cafe Inc,"CT 207 SM City North Edsa, North Ave. cor Edsa Santo Cristo "
Taste of Czaczacza,d518f693-fe72-4efb-a3b5-3443ab95e2da,Taste of Czaczacza SM Cherry Congressional,5a33042b-6479-4a3d-aa4d-fd1c7b2a52ae,#N/A,
Taste of Czaczacza,d518f693-fe72-4efb-a3b5-3443ab95e2da,Taste of Czaczacza SM City San Mateo 3rd Floor,26353780-1593-4359-b65a-648abe55d0a6,TCCC Cakes and Cafe Inc,306-307 SM City San Mateo Gen. Luna Ave. Ampid I
Taste of Czaczacza,d518f693-fe72-4efb-a3b5-3443ab95e2da,Taste of Czaczacza SM City Marikina,1902d77a-d2bc-47e5-b89c-572b49c92b0b,TCCC Cakes and Cafe Inc,CT 204 SM City Marikina Marcos Highway Calumpang
Taste of Czaczacza,d518f693-fe72-4efb-a3b5-3443ab95e2da,Taste of Czaczacza SM City Masinag,c48c92b9-2f67-4343-a05b-e4758f99efd5,TCCC Cakes and Cafe Inc,CT 002 SM City Masinag Marcos Highway Mayamot
Taste of Czaczacza,d518f693-fe72-4efb-a3b5-3443ab95e2da,Taste of Czaczacza SM City Southmall,5a3c7b9c-c06f-4704-86f7-4b39e4333551,TCCC Cakes and Cafe Inc,"208 SM Southmall Alabang-Zapote Road, Almanza Uno"
Taste of Czaczacza,d518f693-fe72-4efb-a3b5-3443ab95e2da,Taste of Czaczacza SM City San Mateo G/F,23322e55-43af-4fb4-b0c7-26999bc9a538,TCCC Cakes and Cafe Inc,106 SM City San Mateo Gen. Luna Ave. Ampid I
Czaczacza Cafe,9303e7ad-6734-414f-ba5d-dff023fe2ee0,Czaczacza Cafe Marikina Bayan,bbff658d-1221-4a19-87b1-91d855825efe,TCCC Cakes and Cafe Inc,4 Chanyungco St. New Marikina Sta. Elena
Bored Egg,f8f98a7d-a540-4899-b493-6c49457c8bda,Bored Egg BF Homes,1ab2115a-2f9c-4b50-b2f6-dd8ad06b35c2,CHANTEA PHILIPPINES CORPORATION,"311 El Grande Ave. BF Homes, Paranaque"
Bored Egg,f8f98a7d-a540-4899-b493-6c49457c8bda,Bored Egg Dasmarinas,7e7caac5-a33a-404d-83af-0af46b433f20,CHANTEA PHILIPPINES CORPORATION,"Brgy Sta Fe Dasmarinas, Cavite City"
Bored Egg,f8f98a7d-a540-4899-b493-6c49457c8bda,Bored Egg Binondo,b18f7223-aa0b-4d68-85e6-27ab6c2e47c7,CHANTEA PHILIPPINES CORPORATION,"359 Burke St. Binondo, Manila"
Kalsada Burger,0a5786d5-7675-468e-93d4-adc98f0c04ed,Kalsada Burger Pembo,13907c70-5f0d-444d-8993-e35533b939d3,Golden 3 Three Franchising Corp,"Blk 43 Lot 7 Yellowbell Street Pembo, Taguig, Philippines"
Kalsada Burger Calamba,66112ff6-d08b-4460-89f8-0d77cc590ae5,Kalsada Burger Calamba,950aeef2-e9ae-4cda-a0ab-2e70611ca78b,#N/A,"2nd Flr. ELFA Bldg. Chipeco Ave. Brgy 3. Calamba City, Laguna"
Kalsada Burger Antipolo,54c6f4ca-d608-4870-8ddb-c8647c3db355,Kalsada Burger Antipolo,1ee0f662-8ecf-441e-b79f-4ef967a8ffc4,#N/A,No OSC
Kalsada Burger Better Living,9d57e51d-0ae1-49ff-9594-632339ef9703,Kalsada Burger Better Living,43718841-af18-4e7d-b799-cd43171d1607,#N/A,"Lot 27 Russia St., Betterliving, Brgy. Don Bosco Paranaque"
Kalsada Burger Zamora Sky Tower,92181c7c-6863-445a-b30c-fd2b166c44ad,Kalsada Burger Zamora Sky Tower,294ec369-7988-47e3-945f-7daad2dfd4c1,#N/A,"Zamora Sky Tower, Unit 102, 2491 P. Zamora St. Bgy 096 Pasay City"
Kalsada Burger Hulo Mandaluyong,dc7a6255-d629-410d-8f95-f51775d11a71,Kalsada Burger Hulo Mandaluyong,05d11655-ea89-4d2b-b572-18a1e12c0ddf,#N/A,907 San Francisco St Hulo Mandalauyong
Profound + Kitchen,e9474463-69aa-42aa-84e1-4e19a4582b4a,Profound + Kitchen Scout Borromeo,00b72aa0-8e9f-43e0-aba7-3663d5312bcd,Profound - Kitchen Coffee Shop (Michael Dennis Navarra),"26B Scout Borromeo, South Triangle, QC"
Hidden Vietnam Commonwealth,80b30a6b-8dec-4ee9-97a0-e9de15caf55d,Hidden Vietnam Commonwealth,c4ce7bf8-8e32-4707-ae29-710b64321914,MMELV Food Incorporated,"Unit 1, 707 Commonwealth cor. Valiant St., Fairview, Quezon City"
Kabsa.ph,e84763ca-565d-48f7-a914-0fe2a94a945b,Kabsa.ph Quezon City,111afcdf-a3a9-4130-87ea-7f91bd042ada,Kabsa.PH Food Store (Willy S. Yabes),"527 Melting pot Building, Omega Ave, Fairview QC"
825 Pizzeria,1717e22b-6af2-4800-84c1-d8ef5b5136e4,825 Pizzeria Quezon City,2bd49a55-54e8-4dfe-9a76-0a4a2a6a8b13,Satiate Inc,"No. 7 St. John Street, Brgy. Kaunlaran Quezon city"
Kirakuya Ramen,c1174f83-bf01-401b-a683-d735ad8270e2,Kirakuya Ramen Pontiac Fairview,973bef61-39cf-426d-a75b-52c3452e840d,Kirakuya Ramen Corp.,#12 Pontiac St. Fairview Quezon City
Kirakuya Ramen,c1174f83-bf01-401b-a683-d735ad8270e2,Kirakuya Ramen Jupiter,d8e47219-1b39-4a6f-b6f1-ee76c9decae0,Kirakuya Ramen Corp.,Eurocrest Bldg. #126 Jupiter St. Brgy Bel-Air Makati City
Le Fleur Cafe,0c30636a-16f0-4706-9cd6-9175ba31118a,Le Fleur Cafe Fairview,c57cadd6-df11-48f9-97a7-06035a6d5a34,Le Fleur Cafe ( Chelsea Anne Soriano Quiambao),19a rolex st gf che riss residence bldg. fairview qc
Phetron Restaurant,ecc1d3bd-c61e-4c61-ab0d-933ade4ef8d5,Phetron Restaurant NBBS,0d29d1ee-27fc-49df-8c0a-c8934863003e,Phetron Restaurant (Rufino Angeles),409 Northbay Boulevard Navotas City
Katsu House,2b7e8646-3ea9-4904-a26e-e3126d75a79c,Katsu House Beverly Hills,0ba93409-2230-4a6a-a7a2-5399c60c40e0,Lauralei Cuisineur Enterprise ( Maria Laura Elaine C. Mejias),"50 Beverly Hills Ave. Beverly Hills Subd. Brgy Dalig Taytay, Rizal"
Domenic's Japanese Foods,d8609b07-6caa-403a-8ddf-c6aa77b87ca3,Domenic's Japanese Foods Malabon,744c755b-8556-4070-8bb5-6cad46954bd4,Domenic Ramen House(Domino Salvador),354 Gen. Luna St. Baritan Malabon City
Arch Shawarma & Zofi Smooteas,beaf2592-ff9b-4a76-868f-27c0b5dee665,Arch Shawarma & Zofi Smooteas Caloocan,56e97ff8-07bd-4863-a0ab-20334db78e51,Q. Tea & Shawarma Food and Beverage House(Qutife Luab),100 Torres Bugallon St. Sangandaan Caloocan City
Bacsilog' Food House,4bb612c0-1571-4b91-a597-5308251db5d1,Bacsilog' Food House Navotas,e9990dd3-d6e8-4371-abde-1f023244787e,Bacsilog' Food House ( Carlo Alvin De Jesus),Lot 30-A Carville Homes Tanza Navotas City
The Elephant House,e782c67d-3f46-4031-8d1b-5b9ac64911e3,The Elephant House Greenhills Mall,d147c1d7-06b2-4994-b372-e667fdef5d3d,Visum Ventures Inc.,"L601-L604, L611, L630-L633, 6th floor Greenhills Mall, Brgy. Greenhills, San Juan"
Nikki’s Gastropub,badf88e8-8a81-4db7-844d-9ea7b7d175c1,Nikki’s Gastropub Congressional,0b51377a-9a28-484a-85a4-f07921b55527,Nikki’s Gastropub (Mark Anthony Tam Sultan),"5th Floor Samglo Building, 158 Congressional Ave. Project 8, Q.C."
Kalinaw Coffee Co,c8dd9c90-5a7e-4ba0-a632-383de0928565,Kalinaw Coffee Co. West Triangle QC,d4a5ba4a-eab6-4c53-9de2-dfabadcbfe2d,KALINAW COFFEE CO,9C-2 EXAMINER ST. WEST TRIANGLE QUEZON CITY
Kalinaw Coffee Co,c8dd9c90-5a7e-4ba0-a632-383de0928565,Kalinaw Coffee Co. Marikina,a4b45ba8-09a1-447f-8379-1951cef868da,#N/A,"95 Rainbow Street, Marikina City"
Kalinaw Coffee Co,c8dd9c90-5a7e-4ba0-a632-383de0928565,Kalinaw Coffee Co. Fairview,9411526d-02c6-4bb5-b0ec-ea2d63761a3a,#N/A,"37 Camaro St, Fairview, QUEZON CITY"
Kalinaw Coffee Co,c8dd9c90-5a7e-4ba0-a632-383de0928565,Kalinaw Coffee Co. Pasig,b88afcb1-06fc-4b62-bd0b-e0bba1f71614,Kalinaw Coffee Shop (Eljay Myca Dela Cruz Dizon),"Jemco Bldg, C. Raymundo Ave, PASIG CITY"
Kalinaw Coffee Co,c8dd9c90-5a7e-4ba0-a632-383de0928565,Kalinaw Coffee Co. New Era,1efa1963-9710-4a3c-ab3b-77eb83778d66,#N/A,"Maligaya Bldg 4, St. Joseph Street, Central Ave, QUEZON CITY"
Kalinaw Coffee Co,c8dd9c90-5a7e-4ba0-a632-383de0928565,Kalinaw Coffee Co. Montalban,2c925c17-99e9-4818-877b-6ab2d5b2e154,#N/A,"Birmingham, Montana Driver, Burgos, MONTALBAN"
The Smokery,1f5cd24b-4385-46b8-9b25-8019c2afbd3d,The Smokery Pampanga,30faae1d-eb0e-4eb5-a4c4-b53498c80b86,"Cinco, Lorenzo Milan Adan","A.  Lim Street Bagong Bayan, Cutcut, Angeles City Pampanga"
Good Papa Kitchen x Café,ff958cf1-8081-43e6-b3c0-ca3dc323bd4d,Good Papa Kitchen x Café SM North Sky Garden,386e4906-09a5-4e88-93c2-8d297fc83fe1,Gubby and Hamy Inc.,"2nd floor of SM NORTH EDSA, outside, sky garden, before J.CO, in front of BOSS"
Cups of Dawn,41e9652e-bf93-4960-9409-097a3fd30619,Cups of Dawn Las Pinas,b2473731-1208-4f9c-bb4d-ab4a8847be3f,Cups of Dawn Coffee Shop ( Naomi Dawn Diezmo),"28 Las Piñas Commercial Complex, Alabang Zapote Road Talon 1"
Buddha's Belly,c25f8368-5599-4cfd-9b01-26407ce86268,Buddha's Belly Malabon,a4d4640d-25d3-4124-84ee-08c3f13778be,Buddha's Belly Dimsum House (Geoffrey Penaloza Dee Tan),221 D General Luna Street Barangay Concepcion
Buddha's Belly,c25f8368-5599-4cfd-9b01-26407ce86268,Buddha's Belly Tondo,115a11b9-e0ca-496f-971c-c34587f2d7a7,Buddha's Belly Dimsum House (Geoffrey Penaloza Dee Tan),"371 Coral Street, Tondo"
Tadeo Fil Mexican Comfort Food,2f29e9e6-d019-4dbf-8b3f-ba3894c9bbef,Tadeo Fil Mexican Comfort Food Quezon City,dee7461c-3f31-4f91-bb82-8b5e64e4ca53,TadeoFilmex Restaurant (Chino Cayetano),62 Sgt. Esguerra St. Brgy. South Triangle
Cafe Pura,f44332c2-47ba-4310-9ddb-0cbfb5137c19,Cafe Pura Quezon City,d440d2c1-600d-4ce6-b701-619a13e86ebe,Pura Realty and Development Corporation,"Lobby Level, Casa Pura, 55 Scout Santiago St., Brgy. Laging Handa"
The Thai Plate,39f7fea4-6ec3-42d3-b15e-00cfc5b87c70,The Thai Plate Tejeros,b8a058b0-4649-4066-a9c7-6b9a2cb06574,Thaiplate Restaurant (Warlyn Sookrojnirun),3988 Yague St. Cor. Chino Roces Ave Makati City
The Thai Plate,39f7fea4-6ec3-42d3-b15e-00cfc5b87c70,The Thai Plate PBCOM,c0bb12ab-5f69-4019-b4ee-a79fba799540,#N/A,
Chebi Webbi,36ced720-1e08-4f45-a4c0-51d08625120e,Chebi Webbi Greenhills,469c18f5-a9cb-4e81-b140-e44d501af562,SOFTIES ENTERPRISES INC.,"LG007, GREENHILLS NEW MALL, GREENHILLS"
Dos Coffee,96714a1c-31fa-47bf-9533-5c30280ff34d,Dos Coffee Sampaloc,3cdcb3fb-e759-4e17-9106-2decec4b7699,Cristopiy Food House ( Nestor Maraguinot) - DOS Coffee,1064 Dos Castilla Sampaloc Manila
12/6 Chicken & Pica Pica House,cd336d5b-d007-474e-939b-85ff0b3fb8e1,12/6 Chicken & Pica Pica House Sampaloc,05600d3e-95b0-4d7f-a760-cec386db39c1,Cristopiy Food House ( Nestor Maraguinot) -12/6 Chicken & Pica Pica House,1600 Mangal St. Sampaloc Manila
Mensakaba Geishu,0018993e-5d2f-4ea4-acd7-d28d202182dc,Mensakaba Geishu BF Homes,0a225991-e713-4bc0-b510-5f82e76af735,Mensakaba Geishu Ramen House ( Ma. Alina Hotta),"345 AGUIRRE AVENUE BF HOMES, PQUE CITY"
The Hubstop Cafe,52a90f7d-d325-4e03-bef5-320619183906,The Hubstop Cafe SM MOA,f84e1989-0918-48e7-8fff-fbefd3954a34,CREDEV INC.,101 MALL OF ASIA ARENA ANNEX BLDG. CORAL WAY CORNER JW DIOKNO BLVD. MALL OF ASIA COMPLEX BRGY 76 PASAY CITY
The Hubstop Cafe,52a90f7d-d325-4e03-bef5-320619183906,The Hubstop Cafe Sta. Rosa,9f433766-65c9-4450-9d63-b24dbde66b23,#N/A,ONE STA ROSA PRIME BLDG. BRGY DILA STA ROSA LAGUNA
The Hubstop Cafe,52a90f7d-d325-4e03-bef5-320619183906,The Hubstop Cafe SM Center San Pedro,1db9400f-f369-4f18-9762-08fa3a5424c0,#N/A,SM CENTER SAN PEDRO
"G? Unliwings, Ribs & More",93ec6bf1-1418-4e54-8a5a-8dd3fc071a13,"G? Unliwings, Ribs & More Fatima Ave",fbf18645-c599-4bf0-8b10-ee98d27387ac,G UNLIWINGS RESTAURANT (Neil Adrian Azurin),"#6 Knights of Columbus Fatima Ave., Marulas Valenzuela City"
Vitals Coffee & Bread,6e100609-e2c0-4b66-ab27-de589baa7484,Vitals Coffee & Bread San Juan,2e14187c-3529-4b71-bdc3-e7c9ce132234,"Vitals Group, OPC","150 F Blumentritt St., Brgy. Batis"
Commune,54a1d4c9-2eaa-40ce-b943-4952414dc305,Commune Poblacion,9382b013-29bc-4b41-81b0-1a173540728b,"B.U. Juan Enterprises, Inc.","36 Polaris corner Durban streets, Poblacion"
Auring's,df9053ff-dac2-43b2-88be-caf5fe8cca53,Auring's Poblacion,ddc79ca3-d7de-4af7-89d4-e96f948978fc,Auring's Restaurant (Danarae M. Benisano),6073 R. Palma St. Poblacion Makati City
Cup N' Shop,1e5adcbe-bc15-42e7-a9a4-73c8c16ca5cd,Cup N' Shop Navotas,2129a73f-07e6-43b4-af13-9555874c52bf,Cup ' N' Shop (Rosalia Laderas),210 Gov. A Pascual St. Brgy. Sipac Almacen
Cache Coffee & Cocktails,e36f90d1-e799-455c-9eea-9ab7552d7215,Cache Coffee & Cocktails Ortigas,1dee5728-709d-4c94-a1c0-e8d2e44ae993,Cache Collective Inc.,206A Parc Chateau Onyx Rd cor Sapphire Rd Ortigas Center
Hotties Gourmet Sausages,2aba150e-9b0b-41c6-885c-0a909d9d6a4b,Hotties Gourmet Sausages Marcos Highway,d7fc154c-937a-4693-9d31-8510bc07cd1c,JK's Hotties (Joseph Kenneth Erispe),No OSC
